0.94603175,0.06600467420607048,60,30,60
0.94603175,0.05280373936485616,144,30,100
0.94603175,0.04224299149188537,144,144,100
0.92698413,-0.15668178592941673,144,30,100
0.93333334,-0.06185336903589245,144,30,30
0.9174603,-0.20821284449781818,144,100,100
0.93650794,0.023905903524670258,100,60,100
0.93015873,-0.04436733688790495,144,144,60
0.93650794,0.027998190197318085,144,144,144
0.95238096,0.18112870142695803,144,30,144
0.94285715,0.04966487158010402,144,30,144
0.94285715,0.03973189726408255,30,100,144
0.9174603,-0.2221827210193006,100,100,60
0.94285715,0.07622206201512549,144,30,144
0.94603175,0.09272367946592142,144,30,144
0.93968254,0.010686883865095309,144,30,144
0.9142857,-0.24541873173848927,144,30,144
0.9111111,-0.22808101524461222,60,144,60
0.93968254,0.10324945648869766,144,30,144
0.9111111,-0.20311470349342997,30,100,100
0.93015873,0.027984416328180606,60,144,144
0.94920635,0.2128637121854693,60,30,60
0.93333334,0.01156082047927054,144,30,144
0.94603175,0.1362327757986992,144,30,144
0.94603175,0.10898622063895913,144,30,144
0.9174603,-0.19852529217321946,30,30,60
0.9111111,-0.2223122934462174,30,30,60
0.8952381,-0.3365799840260786,144,30,144
0.94603175,0.23867249044026928,144,30,144
0.9174603,-0.09477627633217134,144,30,144
0.93650794,0.11465515805718751,144,30,144
0.93968254,0.12347015629957103,30,144,60
0.94603175,0.16226818474729843,100,100,60
0.94920635,0.16156057765165932,144,144,100
0.95238096,0.16099449197514826,144,60,144
0.9142857,-0.2521567646657308,30,60,144
0.93650794,0.020496797244161646,144,30,144
0.9206349,-0.1423327114737749,144,30,144
0.93015873,-0.018628079617557525,60,30,30
0.9206349,-0.11014055325550776,144,30,144
0.9238095,-0.05636641275058585,30,30,144
0.93333334,0.050144959360993724,144,144,144
0.94285715,0.1353540570502565,100,144,144
0.9206349,-0.11393896333654063,144,144,144
0.9015873,-0.2816273497921573,30,100,144
0.93015873,0.06041238885066136,100,30,30
0.9079365,-0.17389229789621652,144,144,144
0.93015873,0.08310837065977239,144,60,30
0.93015873,0.06648669652781769,144,30,144
0.93333334,0.08493538707607495,144,30,144
0.93333334,0.06794830966085907,144,30,144
0.93968254,0.11785070743632886,144,30,144
0.93015873,-0.0009575236123993136,30,100,60
0.93968254,0.09447207067154295,30,144,100
0.9206349,-0.11489852258569133,30,30,144
0.94920635,0.19379545061583459,144,30,144
0.92698413,-0.06718584848407705,30,30,30
0.93650794,0.04148941077420032,144,30,144
0.9238095,-0.0937925907959225,100,30,144
0.93015873,-0.011542012929095513,144,60,60
0.95555556,0.24473462848728977,100,60,100
0.93650794,0.00531152366690657,100,60,30
0.94285715,0.06774127864116686,60,100,100
0.92698413,-0.10453712635617118,144,30,100
0.8952381,-0.4010899996231454,100,60,100
0.93015873,0.028334328693512267,60,30,30
0.94920635,0.2131436420777344,144,30,144
0.9206349,-0.11519935502219969,144,30,144
0.93650794,0.06657066525134425,60,100,100
0.93015873,-0.010235527506565756,144,30,144
0.94285715,0.11879569741003126,144,30,144
0.94920635,0.15852861763566595,144,30,144
0.9174603,-0.19063740442967436,144,30,144
0.94285715,0.10145831528682647,144,30,144
0.93015873,-0.04581746718582247,144,30,144
0.94285715,0.090330145666625,30,144,60
0.92698413,-0.08646603273580467,60,60,60
0.9079365,-0.25964900531156854,144,100,30
0.93968254,0.10974109428895318,144,30,100
0.93015873,-0.007445214130299416,144,30,144
0.93968254,0.08928191825722354,144,30,144
0.94285715,0.10317156445959874,100,60,30
0.8952381,-0.3936531962396328,144,30,144
0.9015873,-0.2514304972840653,144,30,60
0.93333334,0.11631590071095488,100,60,30
0.93333334,0.09305272056876368,144,144,144
0.93650794,0.10618820630883152,144,144,144
0.9206349,-0.07377958422203901,30,30,144
0.94920635,0.226690601306756,144,144,144
0.93968254,0.0861143914839424,100,30,100
0.94603175,0.1323835728947964,144,144,60
0.9174603,-0.17980741036854986,60,30,30
0.93015873,-0.016861808879556905,144,144,144
0.93015873,-0.01348944710364508,144,144,144
0.94603175,0.1479385915861886,144,144,144
0.94603175,0.11835087326895088,144,100,30
0.93333334,-0.03230342080012272,144,144,144
0.93333334,-0.025842736640098174,144,144,144
0.93650794,0.01107184054174204,144,144,144
0.94285715,0.07234953214103501,100,144,100
0.9238095,-0.13259655341009702,30,100,144
0.9238095,-0.10607724272807761,30,30,60
0.92698413,-0.053115764328641735,100,100,60
0.93333334,0.020999448244728436,144,60,60
0.92698413,-0.046692501111859075,144,144,144
0.92698413,-0.037354000889487926,60,30,100
0.93015873,0.001862829142230682,144,144,144
0.9174603,-0.12549385610149844,144,144,144
0.94285715,0.15357315394936677,60,100,30
0.93333334,0.027620433598031235,60,100,60
0.94285715,0.1173344364398865,144,100,60
0.93968254,0.0621215192980884,144,144,144
0.93333334,-0.013794844269170436,144,144,144
0.93968254,0.052456184292304364,60,100,60
0.94285715,0.07371097728766429,100,60,144
0.93333334,-0.03626930773133141,144,144,100
0.9079365,-0.282983685015632,144,144,100
0.94603175,0.1545654102333449,144,144,144
0.93333334,-0.0033317912286068285,100,60,144
0.93333334,-0.002665432982885685,60,60,100
0.95238096,0.18834383273661603,144,144,100
0.93650794,-0.008055083079810954,144,144,144
0.9238095,-0.13342818587913197,100,100,30
0.93968254,0.05198760056579932,144,144,144
0.93015873,-0.05364800910882206,100,144,144
0.94920635,0.14755777183586782,144,144,144
0.93650794,-0.0089379019465885,144,144,144
0.94285715,0.05634173815037058,60,144,100
0.94603175,0.07681942037411682,144,144,144
0.9174603,-0.22425873238509308,30,30,100
0.93333334,-0.020676836638970908,144,144,144
0.93333334,-0.016541469311177615,144,144,144
0.9238095,-0.10847126501040472,144,144,144
0.9206349,-0.11852304186214413,60,144,100
0.95555556,0.2543878949023137,144,144,144
0.93968254,0.04478016665274698,144,144,144
0.93333334,-0.02766792638544402,60,30,100
0.93650794,0.009611688745465585,144,30,30
0.93650794,0.00768935099637269,60,144,100
0.93333334,-0.025594549056722204,100,60,30
0.93015873,-0.05222166909919945,144,144,144
0.94603175,0.11695281398974466,30,100,144
0.92698413,-0.0969139279311293,144,100,30
0.93333334,-0.014039082637261613,60,30,144
0.84761906,-0.8683740721629718,144,144,144
0.9206349,0.035459428907500534,144,144,100
0.9238095,0.060113572979820784,144,144,144
0.94920635,0.30205909721442215,144,144,144
0.93968254,0.14640918821007487,144,60,144
0.94285715,0.14887338042188114,144,144,144
0.94603175,0.1508447341913255,144,144,144
0.94285715,0.08892975749923981,144,144,144
0.93968254,0.03939777614557105,30,100,30
0.93968254,0.03151822091645773,144,144,144
0.93333334,-0.03827748297447586,144,144,144
0.94603175,0.09636213303570229,144,144,144
0.93333334,-0.049894412986720704,144,144,144
0.9174603,-0.19864567965848123,144,144,144
0.93968254,0.06330566524995973,30,60,144
0.9142857,-0.20332370663059818,144,144,144
0.94920635,0.18654736308755027,60,144,30
0.93968254,0.05399980090857737,30,60,60
0.93650794,0.011453810873041093,100,60,60
0.94603175,0.10440113825989528,144,144,144
0.95555556,0.1787590001693784,144,144,144
0.93333334,-0.07921500884124244,144,144,144
0.93968254,0.00012005263464676119,144,144,144
0.93650794,-0.03164998774610295,100,60,30
